player_name.x,transfermarkt_id.x,transfermarkt_url,first_tier_debut_date,first_tier_debut_age,first_tier_debut_age.1,first_tier_debut_competition,second_tier_debut_date,second_tier_debut_age,second_tier_debut_age.1,second_tier_debut_competition,debut_age_transfermarket,explanation.x,player_name.y,status,transfermarkt_id.y,player_slug,home_name,dob_age.x,place_birth.x,height.x,citizenship.x,position.x,foot.x,agent,current_club,joined,contract_expires,outfitter,injury_count_total,days_missed_total,games_missed_total,retired,retirement_date,shirt_number,injury_seasons,explanation.y,fbref_url,transfermarkt_id,player_name.x.x,name_home_country,dob_age.y,place_birth.y,height.y,citizenship.y,position.y,foot.y,debut_season,debut_age,first_club,debut_year,explanation,player_name.y.y,matches_national,minutes_national,goals_national,seasons_national,total_matches_club,total_minutes_club,total_goals_club,seasons_club,clubs_club,player_name,deceased,death_date,death_age,total_matches_total,total_minutes_total,total_goals_total,position_clean,position_simple,dob,age_current,retirement_date_clean,retirement_age,career_length
Robert Hulse,9980,https://www.transfermarkt.com/rob-hulse/profil/spieler/9980,14/11/2004,25 years 20 days,25,Premier League,4/3/2000,20 years 04 months 08 days,20,,20,players corrected,Robert Hulse,Success,9980,spieler,Rob Hulse,25/10/1979,Crewe,"1,85",England,Attack - Centre-Forward,right,Not found,QPR,16/10/2013,-,Not found,0,0,0,Yes,16/10/2013,Not found,0,"players corrected transfer

",https://fbref.com/en/players/edaf9ca0/Robert-Hulse,9980,Robert Hulse,Not found,25-Oct-79,Not found,185,Not found,FW,Not found,2001-2002,21 years,Crewe Alexandra,2001,first scrap players fbref,NA,NA,NA,NA,NA,350,25692,103,12,8,Robert Hulse,No,Not found,NA,350,25692,103,Attack - Centre-Forward,Attack,10/25/1979,46,10/16/2013,33,13
Eggert Jónsson,45298,https://www.transfermarkt.com/eggert-gunnthor-jonsson/profil/spieler/45298,10/2/2007,18 years 05 months 23 days,18,Scottish Premiership,25/08/2012,24 years 07 days,24,Championship,18,players corrected,Eggert Jónsson,Success,45298,spieler,Eggert Gunnthór Jónsson,18/08/1988,Reykjavík,"1,88",Iceland,Midfield - Defensive Midfield,right,Not found,KFA,17/02/2024,-,Nike,3,149,42,No,Not found,4,2,"players corrected transfer

",https://fbref.com/en/players/a9c05804/Eggert-Jonsson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eggert Jónsson,12,692,0,6,301,23176,16,14,7,Eggert Jónsson,No,Not found,NA,313,23868,16,Midfield - Defensive Midfield,Midfield,8/18/1988,37,NA,NA,19
Chris Martin,46154,https://www.transfermarkt.com/chris-martin/profil/spieler/46154,21/08/2011,22 years 09 months 17 days,22,Premier League,30/01/2007,18 years 02 months 26 days,18,Championship,18,players corrected,Chris Martin,Success,46154,spieler,Chris Martin,4/11/1988,Beccles,"1,84",Scotland  England,Attack - Centre-Forward,right,Not found,Without Club,1/7/2025,-,Not found,2,68,15,No,Not found,Not found,1,"players corrected transfer

",https://fbref.com/en/players/c21e39f9/Chris-Martin,248054,Chris Martin,Not found,"November 4, 1988 (Age: 37-021d)","Norwich, England, United Kingdom",185,Scotland sct  Other: England,FW,Right,2006-2007,17 years,Norwich City,2006,first scrap players fbref,Chris Martin,17,658,3,4,647,45483,173,19,11,Chris Martin,No,Not found,NA,664,46141,176,Attack - Centre-Forward,Attack,11/4/1988,37,NA,NA,19
Tommy Smith,12401,https://www.transfermarkt.com/tommy-smith/profil/spieler/12401,7/8/1999,19 years 02 months 16 days,19,Premier League,16/02/1999,18 years 08 months 25 days,18,,18,players corrected,Tommy Smith,Success,12401,spieler,Tommy Smith,22/05/1980,Hemel Hempstead,"1,78",England,Attack - Centre-Forward,right,Not found,Brentford,1/7/2015,-,Not found,1,64,16,Yes,1/7/2015,Not found,1,"players corrected transfer

",https://fbref.com/en/players/066be641/Tommy-Smith,176056,Tommy Smith,Not found,22-May-80,Not found,173,England eng,"FW-MF (WM, right)",Right,1999-2000,19 years,Watford,1999,first scrap players fbref,NA,NA,NA,NA,NA,470,32736,82,14,7,Tommy Smith,No,Not found,NA,470,32736,82,Attack - Centre-Forward,Attack,5/22/1980,45,7/1/2015,35,17
Lee Camp,13443,https://www.transfermarkt.com/lee-camp/profil/spieler/13443,17/03/2013,28 years 06 months 23 days,28,Premier League,26/04/2003,18 years 08 months 04 days,18,First Division (until 03/04),18,players corrected,Lee Camp,Success,13443,spieler,Lee Camp,22/08/1984,Derby,"1,83",Northern Ireland  England,Goalkeeper,right,Not found,Wrexham,1/7/2022,-,Not found,0,0,0,Yes,1/7/2022,Not found,0,"players corrected transfer

",https://fbref.com/en/players/df4b8b69/Lee-Camp,13443,Lee Camp,Not found,22-Aug-84,Not found,185,Northern Ireland nir  Other: England,GK,Right,2003-2004,18 years,QPR,2003,players corrected fbref,Lee Camp,6,540,0,2,560,50167,0,18,9,Lee Camp,No,Not found,NA,566,50707,0,Goalkeeper,Goalkeeper,8/22/1984,41,7/1/2022,37,19
Javier Garrido,23218,https://www.transfermarkt.com/javier-garrido/profil/spieler/23218,18/01/2003,17 years 10 months 03 days,17,LaLiga,10/8/2014,29 years 04 months 26 days,29,Championship,17,players corrected,Javier Garrido,Success,23218,spieler,Javier Garrido,15/03/1985,Irun,"1,79",Spain,Defender - Left-Back,left,Not found,Real Unión,1/7/2020,-,Not found,5,139,23,Yes,1/7/2020,Not found,3,"players corrected transfer

",https://fbref.com/en/players/3b142ce5/Javier-Garrido,7571,Javier Garrido,Not found,15-Mar-85,Not found,180,Spain,"DF (CB-FB, left)",Left,2004-2005,19 years,Real Sociedad,2004,first scrap players fbref,NA,NA,NA,NA,NA,235,18626,3,12,5,Javier Garrido,No,Not found,NA,235,18626,3,Defender - Left-Back,Defender,3/15/1985,40,7/1/2020,35,18
Giorgos Karagounis,6106,https://www.transfermarkt.com/georgios-karagounis/profil/spieler/6106,8/9/1996,19 years 06 months 02 days,19,Stoiximan Super League,No second tier career,No second tier career,No second tier career,No second tier career,19,players corrected,Giorgos Karagounis,Success,6106,spieler,Georgios Karagounis,6/3/1977,Pyrgos,"1,76",Greece,Midfield - Central Midfield,right,Not found,Fulham,1/7/2014,-,Not found,1,14,2,Yes,1/7/2014,Not found,1,"players corrected transfer

",https://fbref.com/en/players/ed2192d0/Giorgos-Karagounis,6106,Giorgos Karagounis,Not found,6-Mar-77,Not found,176,Greece,MF,Not found,2000-2001,23 years,Panathinaikos,2000,first scrap players fbref,Giorgos Karagounis,74,5471,5,7,371,23938,29,15,4,Giorgos Karagounis,No,Not found,NA,445,29409,34,Midfield - Central Midfield,Midfield,3/6/1977,48,7/1/2014,37,18
Adam Mitchell,196316,https://www.transfermarkt.com/adam-mitchell/profil/spieler/196316,Not found,Not found,Not,Not found,No second tier career,No second tier career,No second tier career,No second tier career,NA,players corrected,Adam Mitchell,Success,196316,spieler,Adam Mitchell,2/12/1994,Durham,"1,74",England,Attack - Right Winger,right,Not found,West Auckland,10/1/2024,-,Not found,0,0,0,No,Not found,Not found,0,"players corrected transfer

",https://fbref.com/en/players/c2a4ce02/Adam-Mitchell,154293,Adam Mitchell,Not found,18-Oct-93,Not found,Not found,Not found,FW-MF (WM),Not found,2012-2013,18 years,Sunderland,2012,first scrap players fbref,NA,NA,NA,NA,NA,2,17,0,2,2,Adam Mitchell,No,Not found,NA,2,17,0,Attack - Right Winger,Attack,12/2/1994,31,NA,NA,NA
Maicon Sisenando,18301,https://www.transfermarkt.com/maicon/profil/spieler/18301,26/08/2001,20 years 01 month 00 days,20,Campeonato Brasileiro Série A,27/04/2019,37 years 09 months 01 day,37,Campeonato Brasileiro Série B,20,players corrected,Maicon Sisenando,Success,18301,spieler,Maicon,26/07/1981,Novo Hamburgo,"1,85",Brazil,Defender - Right-Back,right,Not found,Tre Penne,16/07/2021,-,Nike,19,626,125,Yes,16/07/2021,Not found,8,"players corrected transfer

",https://fbref.com/en/players/fbc5d136/Maicon-Sisenando,18301,Maicon Sisenando,Not found,26-Jul-81,Not found,184,Brazil,"DF (FB, right)",Right,2004-2005,23 years,Monaco,2004,first scrap players fbref,Maicon Sisenando,17,1284,2,4,392,32801,32,14,6,Maicon Sisenando,No,Not found,NA,409,34085,34,Defender - Right-Back,Defender,7/26/1981,44,7/16/2021,39,19
Alex Smith,116655,https://www.transfermarkt.com/alex-smith/profil/spieler/116655,15/09/2012,20 years 10 months 15 days,20,Premier League,No second tier career,No second tier career,No second tier career,No second tier career,20,players corrected,Alex Smith,Success,116655,spieler,Alex Smith,31/10/1991,London,"1,77",England,Midfield - Central Midfield,left,Not found,Without Club,1/7/2019,-,Not found,0,0,0,No,Not found,Not found,0,"players corrected transfer

",https://fbref.com/en/players/1c8af6eb/Alex-Smith,116655,Alex Smith,Not found,31-Oct-91,Not found,177,Not found,DF,Not found,2012-2013,20 years,Leyton Orient,2012,players corrected fbref,NA,NA,NA,NA,NA,25,1137,1,5,6,Alex Smith,No,Not found,NA,25,1137,1,Midfield - Central Midfield,Midfield,10/31/1991,34,NA,NA,14
Ki Sung-yueng,81796,https://www.transfermarkt.com/sung-yueng-ki/profil/spieler/81796,4/3/2007,18 years 01 month 08 days,18,K League 1,No second tier career,No second tier career,No second tier career,No second tier career,18,players corrected,Ki Sung-yueng,Success,81796,spieler,Sung-yueng Ki,24/01/1989,Gwangju,"1,88","Korea, South",Midfield - Defensive Midfield,right,Not found,Pohang Steelers,3/7/2025,-,Nike,18,1059,133,No,Not found,40,10,"players corrected transfer

",https://fbref.com/en/players/1d8c99b0/Ki-Sung-yueng,81796,Ki Sung-yueng,Not found,"January 24, 1989 (Age: 36-305d)","Gwangju, Korea Republic",187,Korea Republic,MF (CM-DM),Right,2009-2010,20 years,Celtic,2009,first scrap players fbref,Ki Sung-yueng,78,6409,8,8,427,30658,32,17,7,Ki Sung-yueng,No,Not found,NA,505,37067,40,Midfield - Defensive Midfield,Midfield,1/24/1989,36,NA,NA,18
Adrián,71271,https://www.transfermarkt.com/adrian/profil/spieler/71271,29/09/2012,25 years 08 months 26 days,25,LaLiga,No second tier career,No second tier career,No second tier career,No second tier career,25,players corrected,Adrián,Success,71271,spieler,Adrián,3/1/1987,Sevilla,"1,90",Spain,Goalkeeper,right,Not found,Real Betis,8/7/2024,30/06/2026,adidas,2,42,11,No,Not found,13,2,"players corrected transfer

",https://fbref.com/en/players/f76e6b4e/Adrian,71271,Adrián,Not found,"January 3, 1987 (Age: 38-337d)","Sevilla, Spain",190,Not found,GK,Right,2012-2013,25 years,Betis,2012,players corrected fbref,NA,NA,NA,NA,NA,226,20306,0,13,3,Adrián,No,Not found,NA,226,20306,0,Goalkeeper,Goalkeeper,1/3/1987,38,NA,NA,13
Luis Alberto,128220,https://www.transfermarkt.com/luis-alberto/profil/spieler/128220,16/04/2011,18 years 06 months 19 days,18,LaLiga,2/9/2012,19 years 11 months 05 days,19,Segunda División,18,players corrected,Luis Alberto,Success,128220,spieler,Luis Alberto,28/09/1992,San José del Valle,"1,83",Spain,Midfield - Attacking Midfield,right,Not found,Al-Duhail SC,1/7/2024,30/06/2027,adidas,26,271,55,No,Not found,10,10,"players corrected transfer

",https://fbref.com/en/players/5294a83f/Luis-Alberto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nan,1,17,0,2,411,28534,71,14,6,Luis Alberto,No,Not found,NA,412,28551,71,Midfield - Attacking Midfield,Attack,9/28/1992,33,NA,NA,15
Sone Aluko,42198,https://www.transfermarkt.com/sone-aluko/profil/spieler/42198,28/10/2007,18 years 08 months 09 days,18,Scottish Premiership,9/8/2008,19 years 05 months 21 days,19,Championship,18,players corrected,Sone Aluko,Success,42198,spieler,Sone Aluko,19/02/1989,London,"1,73",Nigeria  England,Attack - Right Winger,left,Not found,Ipswich,1/7/2024,-,Not found,7,248,78,Yes,1/7/2024,Not found,5,"players corrected transfer

",https://fbref.com/en/players/5a75d4cc/Sone-Aluko,42198,Sone Aluko,Not found,19-Feb-89,Not found,173,Nigeria ng  Other: England,FW-MF (AM),Left,2007-2008,18 years,Aberdeen,2007,first scrap players fbref,Sone Aluko,1,26,0,2,459,28810,57,18,8,Sone Aluko,No,Not found,NA,460,28836,57,Attack - Right Winger,Attack,2/19/1989,36,7/1/2024,35,17
Kim Bo-kyung,128375,https://www.transfermarkt.com/bo-kyung-kim/profil/spieler/128375,5/3/2011,21 years 04 months 27 days,21,J1 League,7/3/2010,20 years 05 months 01 day,20,J2 League,20,players corrected,Kim Bo-kyung,Success,128375,spieler,Bo-kyung Kim,6/10/1989,"Gurye, Jeollanam","1,78","Korea, South",Midfield - Attacking Midfield,left,Not found,FC Anyang,23/01/2025,-,Not found,5,123,20,No,Not found,24,5,"players corrected transfer

",https://fbref.com/en/players/587ddfd6/Kim-Bo-kyung,128375,Kim Bo-kyung,Not found,"October 6, 1989 (Age: 36-050d)","Gurye-gun, Korea Republic",178,Korea Republic,MF (AM),Left,2012-2013,22 years,Cardiff City,2012,first scrap players fbref,Kim Bo-kyung,17,808,3,9,324,22479,39,13,8,Kim Bo-kyung,No,Not found,NA,341,23287,42,Midfield - Attacking Midfield,Attack,10/6/1989,36,NA,NA,16
Cabral,33046,https://www.transfermarkt.com/cabral/profil/spieler/33046,5/8/2007,18 years 09 months 14 days,18,Raiffeisen Super League,16/07/2005,16 years 08 months 24 days,16,Brack.ch Challenge League,16,players corrected,Cabral,Success,33046,spieler,Cabral,22/10/1988,Praia,"1,80",Switzerland  Cape Verde,Midfield - Defensive Midfield,right,Not found,Lausanne-Sport,1/7/2020,-,adidas,6,133,15,Yes,1/7/2020,Not found,4,"players corrected transfer

",https://fbref.com/en/players/5c5f1c9d/Cabral,33046,Cabral,Not found,22-Oct-88,Not found,178,Switzerland ch  Other: Cape Verde,MF (DM),Right,2007-2008,18 years,Basel,2007,third scrap,NA,NA,NA,NA,NA,181,11016,4,10,6,Cabral,No,Not found,NA,181,11016,4,Midfield - Defensive Midfield,Midfield,10/22/1988,37,7/1/2020,31,15
Cala,67089,https://www.transfermarkt.com/juan-cala/profil/spieler/67089,7/2/2010,20 years 02 months 12 days,20,LaLiga,29/03/2008,18 years 04 months 03 days,18,Segunda División,18,players corrected,Cala,Success,67089,spieler,Juan Cala,26/11/1989,Lebrija,"1,86",Spain,Defender - Centre-Back,right,Not found,Cádiz CF,5/10/2023,-,Not found,7,488,59,Yes,5/10/2023,Not found,6,"players corrected transfer

",https://fbref.com/en/players/fe05804b/Cala,67089,Cala,Not found,26-Nov-89,Not found,187,Spain,"DF (CB, left)",Right,2007-2008,17 years,Sevilla B,2007,third scrap,NA,NA,NA,NA,NA,305,25348,23,17,10,Cala,No,Not found,NA,305,25348,23,Defender - Centre-Back,Defender,11/26/1989,36,10/5/2023,33,15
José Cañas,69609,https://www.transfermarkt.com/jose-alberto-canas/profil/spieler/69609,3/5/2009,21 years 11 months 06 days,21,LaLiga,11/9/2010,23 years 03 months 15 days,23,Segunda División,21,players corrected,José Cañas,Success,69609,spieler,José Alberto Cañas,27/05/1987,Rota,"1,78",Spain,Midfield - Defensive Midfield,right,Not found,Manchester 62,28/08/2024,30/06/2026,Not found,8,309,53,No,Not found,87,5,"players corrected transfer

",https://fbref.com/en/players/ab77f2d9/Jose-Canas,69609,José Cañas,Not found,"May 27, 1987 (Age: 38-193d)","Rota, Spain",177,Not found,MF (DM),Right,2008-2009,21 years,Betis,2008,players corrected fbref,NA,NA,NA,NA,NA,271,19501,5,13,6,José Cañas,No,Not found,NA,271,19501,5,Midfield - Defensive Midfield,Midfield,5/27/1987,38,NA,NA,17
Mohamed Gedo,104941,https://www.transfermarkt.com/gedo/profil/spieler/104941,12/8/2005,20 years 09 months 13 days,20,Egyptian Premier League,9/2/2013,28 years 03 months 10 days,28,Championship,20,players corrected,Mohamed Gedo,Success,104941,spieler,Gedo,30/10/1984,Damanhour,"1,84",Egypt,Attack - Centre-Forward,right,Not found,El Gouna,10/1/2021,-,Not found,5,394,41,Yes,10/1/2021,Not found,4,"players corrected transfer

",https://fbref.com/en/players/814ef6ba/Mohamed-Gedo,104941,Mohamed Gedo,Not found,30-Oct-84,Not found,Not found,Not found,FW,Not found,2012-2013,27 years,Hull City,2012,first scrap players fbref,NA,NA,NA,NA,NA,14,853,5,2,1,Mohamed Gedo,No,Not found,NA,14,853,5,Attack - Centre-Forward,Attack,10/30/1984,41,1/10/2021,36,16
Mats Møller Dæhli,190831,https://www.transfermarkt.com/mats-moller-daehli/profil/spieler/190831,3/8/2013,18 years 05 months 01 day,18,Eliteserien,8/8/2014,19 years 05 months 06 days,19,Championship,18,players corrected,Mats Møller Dæhli,Success,190831,spieler,Mats Møller Dæhli,2/3/1995,Oslo,"1,72",Norway,Midfield - Central Midfield,right,Not found,Molde FK,31/01/2024,31/12/2027,Not found,16,536,79,No,Not found,17,9,"players corrected transfer

",https://fbref.com/en/players/fcf5211e/Mats-Moller-Daehli,190831,Mats Møller Dæhli,Not found,"March 2, 1995 (Age: 30-268d)","Oslo, Norway",172,Norway,FW-MF (AM-CM),Right,2013,17 years,Molde,Not found,first scrap players fbref,Mats Møller Dæhli,33,1524,2,10,289,20760,14,15,6,Mats Møller Dæhli,No,Not found,NA,322,22284,16,Midfield - Central Midfield,Midfield,3/2/1995,30,NA,NA,12
Liam O'Neil,141349,https://www.transfermarkt.com/liam-oneil/profil/spieler/141349,15/04/2012,18 years 08 months 15 days,18,Veikkausliiga,No second tier career,No second tier career,No second tier career,No second tier career,18,players corrected,Liam O'Neil,Success,141349,spieler,Liam O'Neil,31/07/1993,Cambridge,"1,81",England  Wales,Midfield - Defensive Midfield,right,Not found,Boreham Wood,8/12/2023,-,Not found,0,0,0,Yes,8/12/2023,Not found,0,"players corrected transfer

",https://fbref.com/en/players/22e07c17/Liam-ONeil,305069,Liam O'Neil,Not found,31-Jul-93,Not found,173,Not found,DF-MF (CM),Right,2012,18 years,VPS,Not found,first scrap players fbref,NA,NA,NA,NA,NA,257,16703,12,12,6,Liam O'Neil,No,Not found,NA,257,16703,12,Midfield - Defensive Midfield,Midfield,7/31/1993,32,12/8/2023,30,12
Willian,52769,https://www.transfermarkt.com/willian/profil/spieler/52769,1/11/2006,18 years 02 months 23 days,18,Campeonato Brasileiro Série A,No second tier career,No second tier career,No second tier career,No second tier career,18,players corrected,Willian,Success,52769,spieler,Willian,9/8/1988,Ribeirão Pires,"1,75",Brazil,Attack - Left Winger,right,Not found,Grêmio,5/9/2025,31/12/2026,Puma,17,276,49,No,Not found,88,9,"players corrected transfer

",https://fbref.com/en/players/8b9ebd03/Willian,52769,Willian,Not found,"August 9, 1988 (Age: 37-122d)","Ribeirão Pires, Brazil",175,Brazil,FW-MF (AM),Right,2007-2008,18 years,Shakhtar,2007,third scrap,Willian,53,2984,7,6,697,45419,104,20,8,Willian,No,Not found,NA,750,48403,111,Attack - Left Winger,Attack,8/9/1988,37,NA,NA,19
James Wilson,214104,https://www.transfermarkt.com/james-wilson/profil/spieler/214104,6/5/2014,18 years 05 months 05 days,18,Premier League,28/11/2015,19 years 11 months 28 days,19,Championship,18,players corrected,James Wilson,Success,214104,spieler,James Wilson,1/12/1995,Biddulph,"1,83",England,Attack - Centre-Forward,left,Not found,Without Club,1/7/2025,-,adidas,5,395,58,No,Not found,Not found,3,"players corrected transfer

",https://fbref.com/en/players/b0d786ee/James-Wilson,214104,James Wilson,Not found,"December 1, 1995 (Age: 30-008d)","Biddulph, England, United Kingdom",180,England eng,FW-MF,Left,2013-2014,17 years,Manchester Utd,2013,third scrap,NA,NA,NA,NA,NA,236,13006,43,12,8,James Wilson,No,Not found,NA,236,13006,43,Attack - Centre-Forward,Attack,12/1/1995,30,NA,NA,12
Michael Duff,36894,https://www.transfermarkt.com/michael-duff/profil/spieler/36894,20/12/2009,31 years 11 months 09 days,31,Premier League,7/8/2004,26 years 06 months 27 days,26,Championship,26,players corrected,Michael Duff,Success,36894,spieler,Michael Duff,11/1/1978,Belfast,"1,85",Northern Ireland,Defender - Centre-Back,right,Not found,Burnley,1/7/2016,-,Not found,1,40,8,Yes,1/7/2016,Not found,1,"players corrected transfer

",https://fbref.com/en/players/eabdc970/Michael-Duff,36894,Michael Duff,Not found,11-Jan-78,Not found,185,Northern Ireland nir,DF (CB),Right,2002-2003,24 years,Cheltenham,2002,players corrected fbref,Michael Duff,11,816,1,2,429,36476,10,14,2,Michael Duff,No,Not found,NA,440,37292,11,Defender - Centre-Back,Defender,1/11/1978,47,7/1/2016,38,12
Fernando,51174,https://www.transfermarkt.com/fernando/profil/spieler/51174,26/08/2007,20 years 01 month 01 day,20,Liga Portugal,No second tier career,No second tier career,No second tier career,No second tier career,20,players corrected,Fernando,Success,51174,spieler,Fernando,25/07/1987,Brasília,"1,83",Brazil  Portugal,Midfield - Defensive Midfield,right,Not found,Without Club,13/08/2025,-,New Balance,27,961,128,No,Not found,Not found,13,"players corrected transfer

",https://fbref.com/en/players/41f32541/Fernando,51174,Fernando,Not found,"July 25, 1987 (Age: 38-134d)","Alto Paraíso de Goiás, Brazil",183,Brazil,DF-MF (CM-DM),Right,2007-2008,20 years,Estrela,2007,players corrected fbref,NA,NA,NA,NA,NA,578,45164,20,19,6,Fernando,No,Not found,NA,578,45164,20,Midfield - Defensive Midfield,Midfield,7/25/1987,38,NA,NA,18
Nenê,29091,https://www.transfermarkt.com/nene/profil/spieler/29091,11/8/2002,21 years 23 days,21,Campeonato Brasileiro Série A,5/9/2004,23 years 01 month 17 days,23,Segunda División,21,players corrected,Nenê,Success,29091,spieler,Nenê,19/07/1981,Jundiaí,"1,81",Brazil  Spain,Midfield - Attacking Midfield,left,Not found,Juventude,12/4/2023,31/12/2025,Puma,3,153,21,No,Not found,10,3,"players corrected transfer

",https://fbref.com/en/players/265ebd37/Nene,574901,Nenê,Not found,"July 19, 1981 (Age: 44-129d)","Jundiaí, Brazil",181,Brazil,FW-MF (AM-WM),Left,2003-2004,22 years,Mallorca,2003,first scrap players fbref,NA,NA,NA,NA,NA,698,52444,168,22,11,Nenê,No,Not found,NA,698,52444,168,Midfield - Attacking Midfield,Attack,7/19/1981,44,NA,NA,23
